idcode,year,age,grade,not_smsa,south,ttl_exp,tenure,ln_wage,black,age2,ttl_exp2,tenure2
3934,80,29,15,0,0,6.9358974,5.3333335,1.9844199,0,841,48.10667,28.444447
3934,85,34,15,0,0,11.858974,10.25,2.2175267,0,1156,140.63527,105.0625
3934,87,36,15,0,0,13.858974,12.166667,2.2668359,0,1296,192.07117,148.02779
3934,88,38,15,0,0,15.22436,13.583333,2.3201435,0,1444,231.78113,184.50694
3935,80,30,12,0,0,.91666669,.91666669,1.4440615,0,900,.84027779,.84027779
3935,83,33,12,0,0,3.8205128,2,2.0998843,0,1089,14.596318,4
3935,85,35,12,0,0,5.8205128,4.0833335,2.3360677,0,1225,33.878368,16.673613
3935,87,37,12,0,0,7.8205128,6.0833335,2.2216361,0,1369,61.160419,37.006947
3935,88,39,12,0,0,9.166667,7.4166665,2.3992114,0,1521,84.027786,55.006943
3936,68,24,14,0,0,.82692307,,2.0258689,0,576,.68380177,
3936,69,25,14,0,0,1.8269231,.58333331,2.1153734,0,625,3.3376482,.34027776
3936,70,26,14,0,0,2.2115386,1,2.0578687,0,676,4.890903,1
3936,77,33,14,0,0,2.2307692,0,1.9546529,0,1089,4.9763312,0
3936,78,34,14,0,0,2.2307692,1.4166666,1.6177825,0,1156,4.9763312,2.0069444
3936,80,36,14,0,0,3.4807692,3.3333333,1.6720976,0,1296,12.115754,11.111111
3936,82,38,14,0,0,5.3333335,5.3333335,1.9459101,0,1444,28.444447,28.444447
3936,85,41,14,0,0,8.3910255,2.25,1.9011438,0,1681,70.409309,5.0625
3937,69,25,12,0,0,1.8461539,1.3333334,2.3663609,0,625,3.4082839,1.7777779
3937,88,44,12,0,1,5.5,5.5,3.0626833,0,1936,30.25,30.25
3938,71,25,12,0,0,2.9807692,.25,1.8018092,0,625,8.884985,.0625
3938,72,26,12,0,0,3.9807692,1.5,2.1275172,0,676,15.846523,2.25
3938,73,27,12,0,0,4.9038463,,2.1644347,0,729,24.047709,
3938,75,29,12,0,0,5.5,.33333334,1.6967306,0,841,30.25,.11111112
3938,85,39,12,0,0,12.903846,.58333331,1.8657179,0,1521,166.50923,.34027776
3938,87,41,12,0,0,14.903846,2.5833333,2.200563,0,1681,222.12462,6.6736107
3939,68,23,12,0,0,.25,,1.4935614,0,529,.0625,
3939,70,25,12,0,0,1.8269231,1.25,1.9841311,0,625,3.3376482,1.5625
3939,72,27,12,0,0,3.0384617,.75,1.5986733,0,729,9.2322493,.5625
3939,73,28,12,0,0,3.7115386,1.1666666,1.5986733,0,784,13.775518,1.361111
3939,75,30,12,0,0,4.1346154,.083333336,1.8189757,0,900,17.095045,.006944445
3939,77,32,12,0,0,4.2307692,.16666667,.048290022,0,1024,17.899408,.02777778
3939,78,33,12,0,0,4.5769229,.5,1.9351293,0,1089,20.948223,.25
3940,82,36,11,0,1,.83333331,.83333331,1.4996229,1,1296,.69444442,.69444442
3940,83,37,11,0,1,1.8333334,1.8333334,1.7124897,1,1369,3.3611112,3.3611112
3940,85,39,11,0,1,3.8333335,3.8333333,1.8261083,1,1521,14.694446,14.694444
3940,87,41,11,0,1,5.8333335,5.8333335,1.669472,1,1681,34.027779,34.027779
3941,68,23,11,0,0,1,0,1.8094143,1,529,1,0
3941,70,25,11,0,0,1.1666666,1.1666666,1.5847453,1,625,1.361111,1.361111
3941,71,26,11,0,0,2.0705128,1.3333334,1.4614837,1,676,4.2870231,1.7777779
3941,72,27,11,0,0,2.6666665,.5,1.2742491,1,729,7.1111102,.25
3941,85,40,11,0,0,4.6666665,3.5,1.9943829,1,1600,21.777777,12.25
3941,87,42,11,0,0,6.6666665,5.4166665,2.3859668,1,1764,44.444443,29.340277
3941,88,43,11,0,0,7.8782048,6.8333335,2.0079005,1,1849,62.066113,46.694447
3942,71,22,12,0,0,.33333334,.33333334,.36826241,0,484,.11111112,.11111112
3943,68,20,12,0,0,1,0,1.8300332,0,400,1,0
3943,69,21,12,0,0,1.5,.66666669,1.7998565,0,441,2.25,.44444448
3943,70,22,12,0,0,2.0384617,1.25,1.9902104,0,484,4.1553259,1.5625
3943,72,24,12,0,0,2.4423077,.41666666,1.8600383,0,576,5.9648671,.1736111
3943,73,25,12,0,0,2.9615386,.91666669,1.8600383,0,625,8.7707109,.84027779
3943,77,29,12,0,0,3.5576923,1,1.0280207,0,841,12.657174,1
3944,77,26,11,0,0,1.7820512,0,1.3013138,0,676,3.1757064,0
3945,71,19,12,0,0,.56410253,.083333336,1.2517635,0,361,.31821167,.006944445
3945,77,25,12,0,0,2.4166667,2.4166667,1.6228406,0,625,5.8402781,5.8402781
3945,78,26,12,0,0,3.25,3.25,1.6150085,0,676,10.5625,10.5625
3945,80,28,12,0,1,4.75,1.5,1.7672111,0,784,22.5625,2.25
3945,82,30,12,0,1,6.6346154,3.4166667,1.6094379,0,900,44.018124,11.673612
3945,83,31,12,0,1,7.6923075,4.5,1.8589357,0,961,59.171593,20.25
3945,85,33,12,0,1,9.6538458,6.5,1.858759,0,1089,93.196739,42.25
3945,87,35,12,0,1,11.653846,8.5,2.0126705,0,1225,135.81212,72.25
3945,88,37,12,0,0,13.076922,9.916667,1.9233432,0,1369,171.00591,98.340286
3946,77,26,10,0,0,1.9615384,1.0833334,1.7912596,0,676,3.8476331,1.1736112
3946,78,27,10,0,0,2.9038463,2,1.7996422,0,729,8.4323235,4
3946,80,28,10,0,0,4.6730771,3.9166667,1.7632585,0,784,21.83765,15.340279
3946,82,30,10,0,0,6.5576925,5.9166665,1.8277695,0,900,43.00333,35.006943
3946,83,31,10,0,0,7.5576925,6.9166665,1.8589357,0,961,57.118717,47.840275
3946,85,34,10,0,0,9.5576925,9,1.9405189,0,1156,91.349487,81
3946,87,36,10,0,0,11.557693,11,1.7275925,0,1296,133.58026,121
3946,88,37,10,0,0,13,12.416667,1.9079304,0,1369,169,154.17361
3947,80,29,14,0,0,5.4038463,1,1.9986045,0,841,29.201555,1
3947,83,32,14,0,0,7.2884617,4,2.3549819,0,1024,53.121674,16
3947,87,36,14,0,0,11.288462,7.9166665,2.3626192,0,1296,127.42937,62.673607
3948,85,41,12,0,0,1.5384616,0,1.7228305,0,1681,2.366864,0
3949,68,21,13,0,0,1,0,1.6320795,0,441,1,0
3949,75,28,13,0,0,1.75,1.75,1.9204926,0,784,3.0625,3.0625
3949,80,33,13,0,0,4.3269234,2.75,2.0399899,0,1089,18.722265,7.5625
3949,82,35,13,0,0,6.2115388,4.6666665,1.7526715,0,1225,38.583214,21.777777
3949,83,36,13,0,0,7.2884617,5.75,1.9997388,0,1296,53.121674,33.0625
3949,85,38,13,0,0,9.0192308,7.6666665,1.95964,0,1444,81.346527,58.777775
3950,68,22,12,0,0,1,0,1.9952019,0,484,1,0
3950,69,23,12,0,0,1.7884616,.66666669,2.0908263,0,529,3.1985948,.44444448
3951,77,24,17,0,0,6.0961537,1.6666666,1.8376657,0,576,37.16309,2.7777777
3951,82,29,17,0,0,10.884615,6.6666665,2.6932747,0,841,118.47485,44.444443
3951,83,30,17,0,0,11.865385,7.6666665,2.2723534,0,900,140.78737,58.777775
3951,85,32,17,0,0,13.865385,9.583333,2.3759882,0,1024,192.2489,91.840271
3951,87,34,17,0,0,15.711538,,2.4671919,0,1156,246.85243,
3952,68,21,12,0,0,.83333331,.83333331,1.9085052,0,441,.69444442,.69444442
3952,69,22,12,0,0,1.25,1.25,1.9009292,0,484,1.5625,1.5625
3952,70,23,12,0,0,2.0192308,.75,1.9515548,0,529,4.0772934,.5625
3952,71,24,12,0,0,2.8653846,1.5833334,2.0534954,0,576,8.2104292,2.5069447
3952,72,25,12,0,0,3.7884614,.91666669,1.8699882,0,625,14.35244,.84027779
3952,73,26,12,0,0,4.8076921,1.9166666,2.0229352,0,676,23.113903,3.6736109
3952,75,28,12,0,0,5.0769229,3.9166667,1.910543,0,784,25.775146,15.340279
3952,77,30,12,0,0,5.1730766,.083333336,2.077843,0,900,26.760721,.006944445
3952,78,31,12,0,0,5.9807692,.33333334,1.7912596,0,961,35.7696,.11111112
3952,80,33,12,0,0,7.8653846,.66666669,2.1193392,0,1089,61.864273,.44444448
3952,82,35,12,0,0,9.7307692,2.5833333,2.0794415,0,1225,94.687866,6.6736107
3952,83,36,12,0,0,10.826923,3.6666667,2.0700314,0,1296,117.22227,13.444445
3952,85,38,12,0,0,12.673078,1.25,2.0593028,0,1444,160.60689,1.5625
3952,87,40,12,0,0,14.673078,3.3333333,2.1959231,0,1600,215.29921,11.111111
3952,88,41,12,0,0,16.096155,4.75,2.3672745,0,1681,259.08621,22.5625
3953,75,25,15,0,0,5.8846154,.16666667,1.4405394,0,625,34.6287,.02777778
3953,87,37,15,0,1,15.769231,5.6666665,2.7774887,0,1369,248.66864,32.111111
3953,88,38,15,0,1,17.115385,7,3.2505739,0,1444,292.9364,49
3954,68,20,12,0,0,.83333331,.83333331,1.7840959,0,400,.69444442,.69444442
3954,69,21,12,0,0,1.4102564,.16666667,2.7241795,0,441,1.9888231,.02777778
3955,77,24,16,0,0,5.0769229,.58333331,1.4662216,0,576,25.775146,.34027776
3955,78,25,16,0,0,6.1153846,1.6666666,2.016763,0,625,37.39793,2.7777777
3955,80,27,16,0,0,8,3.5,2.1248717,0,729,64,12.25
3955,82,29,16,0,0,9.4423075,5.5,2.2375126,0,841,89.157173,30.25
3955,83,30,16,0,0,10.480769,6.5833335,2.3092864,0,900,109.84652,43.340279
3955,85,32,16,0,0,12.480769,8.583333,2.3194666,0,1024,155.76959,73.673607
3955,87,34,16,0,0,14.288462,10.5,2.4728494,0,1156,204.16014,110.25
3955,88,35,16,0,0,15.75,12,2.5533626,0,1225,248.0625,144
3956,70,23,16,0,0,1.7307693,1.5,1.488152,0,529,2.9955623,2.25
3956,71,24,16,0,0,1.9038461,.16666667,1.7170231,0,576,3.6246302,.02777778
3956,75,28,16,0,0,3.1730769,.41666666,1.5715671,0,784,10.068417,.1736111
3956,77,30,16,0,0,3.5192308,.083333336,1.3719487,0,900,12.384986,.006944445
3956,78,31,16,0,0,4.4423075,1.0833334,1.7926899,0,961,19.734097,1.1736112
3956,80,33,16,0,0,5.9423075,1,1.7533083,0,1089,35.31102,1
3956,82,35,16,0,0,6.9230771,1.25,1.597365,0,1225,47.928997,1.5625
3956,85,38,16,0,0,9.8846149,2,1.7339683,0,1444,97.705612,4
3956,87,40,16,0,0,11.769231,4,1.9300175,0,1600,138.5148,16
3956,88,41,16,0,0,13.115385,5.4166665,1.8922771,0,1681,172.01332,29.340277
3958,70,23,16,0,0,2.4038463,1.5,1.7545568,0,529,5.7784767,2.25
3958,71,24,16,0,0,3.25,.83333331,1.8993447,0,576,10.5625,.69444442
3958,72,25,16,0,0,4.2307692,1.8333334,2.0227234,0,625,17.899408,3.3611112
3958,73,26,16,0,0,5.2884617,2.9166667,2.0949454,0,676,27.967827,8.5069447
3958,75,28,16,0,0,6.2884617,4.75,2.1336865,0,784,39.54475,22.5625
3958,77,30,16,0,0,6.8846154,6.75,2.1330743,0,900,47.39793,45.5625
3958,78,31,16,0,0,6.8846154,6.8333335,2.162823,0,961,47.39793,46.694447
3960,75,24,13,0,0,1.5,1.5,1.3307244,0,576,2.25,2.25
3960,77,26,13,0,0,3.5,3.5,2.0650959,0,676,12.25,12.25
3960,78,27,13,0,0,4.5769234,,2.0496728,0,729,20.948227,
3960,80,29,13,0,0,5.4615388,1.8333334,2.43943,0,841,29.828405,3.3611112
3960,82,31,13,0,0,7.3461542,3.75,2.5416017,0,961,53.965981,14.0625
3960,83,32,13,0,0,8.3653851,4.8333335,2.3234982,0,1024,69.979668,23.361113
3961,75,26,17,0,0,4.3589745,1.4166666,1.1920779,0,676,19.000658,2.0069444
3961,85,36,17,0,0,5.7628207,.5,1.9494874,0,1296,33.210102,.25
3962,77,24,14,0,0,4.3653846,.25,1.7912596,0,576,19.056583,.0625
3962,78,25,14,0,1,4.9230771,.5,1.5035775,0,625,24.236689,.25
3962,87,34,14,0,1,9.8846149,,1.9797317,0,1156,97.705612,
3962,88,36,14,0,1,10.653846,1.3333334,1.2558713,0,1296,113.50443,1.7777779
3963,77,23,14,0,0,4.1923075,1.6666666,2.0745566,0,529,17.575441,2.7777777
3963,80,26,14,0,0,7.1153846,4.6666665,2.1331134,0,676,50.628696,21.777777
3963,82,28,14,0,0,9,6.5833335,2.1388888,0,784,81,43.340279
3963,83,29,14,0,0,9.8461542,0,2.0975282,0,841,96.946754,0
3963,85,31,14,0,0,10.538462,.5,1.9456538,0,961,111.05917,.25
3963,87,33,14,0,0,12.538462,,2.044559,0,1089,157.21303,
3963,88,34,14,0,0,12.538462,2.5,1.5743253,0,1156,157.21303,6.25
3964,71,20,14,0,0,2.8269231,.75,1.7170231,0,400,7.9914942,.5625
3964,72,21,14,0,0,2.8269231,1.5,1.7170231,0,441,7.9914942,2.25
3964,75,24,14,0,0,3.8269231,1.3333334,1.6967306,0,576,14.645341,1.7777779
3964,77,26,14,0,0,3.8269231,.16666667,1.3438735,0,676,14.645341,.02777778
3964,80,29,14,0,0,3.8846154,0,1.275272,0,841,15.090237,0
3964,87,36,14,0,0,6.8846154,.083333336,1.0149395,0,1296,47.39793,.006944445
3964,88,37,14,0,0,7.5576921,1.4166666,1.6426948,0,1369,57.11871,2.0069444
3965,71,22,13,0,0,2.9230771,1,1.6616625,0,484,8.5443802,1
3965,73,24,13,0,0,3.3846154,.25,1.6777167,0,576,11.455622,.0625
3965,75,26,13,0,0,3.7115386,.33333334,2.1336865,0,676,13.775518,.11111112
3966,69,18,12,0,0,1.4807692,.5,1.5847453,0,324,2.1926773,.25
3966,70,19,12,0,0,2.5576923,1.5833334,1.7625891,0,361,6.54179,2.5069447
3966,71,20,12,0,0,3.5,2.5,2.0534954,0,400,12.25,6.25
3966,72,21,12,0,0,4.5,3.5,2.0831819,0,441,20.25,12.25
3966,73,22,12,0,0,5.5384617,4.5833335,2.0698185,0,484,30.674559,21.006947
3966,75,24,12,0,0,5.8653846,0,1.910543,0,576,34.402737,0
3966,78,27,12,0,0,7.2115383,2.1666667,2.1069796,0,729,52.006287,4.6944447
3966,85,34,12,0,0,7.3653846,.41666666,1.4206436,0,1156,54.24889,.1736111
3968,87,35,18,0,0,15.557692,.083333336,2.4671919,0,1225,242.04176,.006944445
3968,88,36,18,0,0,16.692307,1.1666666,2.3551254,0,1296,278.63309,1.361111
3969,82,34,14,1,0,4.0576925,0,0,0,1156,16.464869,0
3970,72,23,15,0,0,3.7692308,.91666669,1.9852014,0,529,14.207101,.84027779
3970,73,24,15,0,0,4.7692308,1.5833334,2.3651052,0,576,22.745564,2.5069447
3970,75,25,15,0,0,5.7692308,3.5,2.2769201,0,625,33.284023,12.25
3970,77,28,15,0,0,5.7692308,4,2.2769201,0,784,33.284023,16
3970,82,33,15,0,0,7.8076925,.25,1.8961195,0,1089,60.960064,.0625
3971,83,31,15,0,0,8.9230766,.5,1.9366728,0,961,79.6213,.25
3971,85,33,15,0,0,10.923077,2.5833333,2.0478077,0,1089,119.31361,6.6736107
3971,87,35,15,0,0,12.807692,4.5,2.156069,0,1225,164.03696,20.25
3972,82,31,14,0,0,2.6474357,.33333334,1.0986123,0,961,7.0089154,.11111112
3972,83,32,14,0,0,2.6474357,.41666666,.4054651,0,1024,7.0089154,.1736111
3972,88,38,14,0,0,3.7628202,1.0833334,1.2063848,0,1444,14.158816,1.1736112
3973,71,19,12,0,0,.25,.083333336,1.3470734,0,361,.0625,.006944445
3973,73,21,12,0,0,1.1538461,.25,1.8226823,0,441,1.3313609,.0625
3973,75,23,12,0,0,2.0769231,1.5833334,1.2173958,0,529,4.3136096,2.5069447
3974,87,42,13,0,0,15.72436,14.166667,2.5540853,0,1764,247.25548,200.69446
3974,88,43,13,0,0,17.147436,15.583333,2.6229393,0,1849,294.03458,242.84027
3975,68,21,12,0,0,.75,,.6462636,0,441,.5625,
3975,69,22,12,0,0,1.7115384,.5,1.6270928,0,484,2.9293637,.25
3976,68,21,14,0,0,1,0,2.8538051,0,441,1,0
3976,69,22,14,0,0,2,1,1.9968544,0,484,4,1
3976,70,23,14,0,0,2.9615383,1.9166666,3.0050128,0,529,8.770709,3.6736109
3977,71,21,14,0,0,1.9166666,1.9166666,1.9031991,0,441,3.6736109,3.6736109
3977,73,23,14,0,0,1.9166666,.083333336,1.9997998,0,529,3.6736109,.006944445
3977,75,25,14,0,0,2.9166665,1.5833334,2.0012968,0,625,8.5069437,2.5069447
3977,77,27,14,0,0,3.1089742,.16666667,1.5157233,0,729,9.6657209,.02777778
3977,80,30,14,0,0,3.9166665,.91666669,1.5074077,0,900,15.340277,.84027779
3977,82,32,14,0,0,5.4166665,.41666666,1.6409365,0,1024,29.340277,.1736111
3977,83,33,14,0,0,5.4166665,1.5,2.0627315,0,1089,29.340277,2.25
3977,85,35,14,0,0,7.4166665,3.5,2.1245549,0,1225,55.006943,12.25
3977,87,37,14,0,0,9.416666,5.4166665,2.3265433,0,1369,88.673599,29.340277
3977,88,38,14,0,0,10.782051,6.8333335,2.329592,0,1444,116.25262,46.694447
3978,82,29,14,0,0,6.8846149,.5,1.5282272,0,841,47.397923,.25
3978,85,32,14,0,0,9.8653841,.66666669,1.8361592,0,1024,97.325806,.44444448
3978,87,34,14,0,0,11.865384,2.6666667,2.1704857,0,1156,140.78734,7.1111116
3978,88,35,14,0,0,13.26923,4,2.0057356,0,1225,176.07246,16
3980,75,22,15,0,0,2.0705128,.41666666,1.4797595,0,484,4.2870231,.1736111
3983,68,23,12,0,0,.5,0,1.7040538,1,529,.25,0
3983,70,25,12,0,0,2.3846154,1.9166666,1.8651452,1,625,5.6863909,3.6736109
3983,71,26,12,0,0,3.2307692,2.9166667,1.9793874,1,676,10.437869,8.5069447
3983,72,27,12,0,0,4.3076925,4,1.940081,1,729,18.556215,16
3983,73,28,12,0,0,5.3076925,5,1.8485817,1,784,28.1716,25
3983,75,30,12,0,0,6.2307692,1,1.8460045,1,900,38.822483,1
3983,77,32,12,0,0,7,,2.1900356,1,1024,49,
3983,78,33,12,0,0,7.5961537,3,2.2767675,1,1089,57.701553,9
3983,80,35,12,0,0,8.5961542,3,2.2767675,1,1225,73.893867,9
3983,82,37,12,0,0,9.6153851,3,2.7733374,1,1369,92.455627,9
3983,85,40,12,0,0,12.730769,3,2.891537,1,1600,162.07248,9
3983,87,42,12,0,0,14.730769,3,2.9699147,1,1764,216.99556,9
3983,88,43,12,0,0,16.057692,3,3.0201688,1,1849,257.84946,9
3984,78,34,11,0,0,.096153848,.083333336,1.2593799,0,1156,.0092455624,.006944445
3984,80,36,11,0,0,.33333334,.33333334,1.586838,0,1296,.11111112,.11111112
3984,82,38,11,0,0,1.8333334,1.4166666,1.446919,0,1444,3.3611112,2.0069444
3984,83,39,11,0,0,2.7179487,2.4166667,1.4638956,0,1521,7.3872452,5.8402781
3984,85,41,11,0,0,3.1410255,.25,1.4206436,0,1681,9.8660412,.0625
3984,87,43,11,0,0,5.1410255,1.9166666,1.4696754,0,1849,26.430143,3.6736109
3984,88,45,11,0,0,6.4679489,2.1666667,1.4689651,0,2025,41.834362,4.6944447
3985,68,20,12,0,0,.28846154,.16666667,1.2115772,0,400,.083210059,.02777778
3985,70,22,12,0,0,1.6730769,1,1.488152,0,484,2.7991862,1
3985,71,23,12,0,0,2.6730769,1.9166666,1.3313606,0,529,7.14534,3.6736109
3985,72,24,12,0,0,3.0384614,2.6666667,1.3603482,0,576,9.2322483,7.1111116
3985,73,25,12,0,0,3.7307692,.75,1.5972669,0,625,13.918638,.5625
3985,75,27,12,0,0,4.0384617,2.75,1.5538678,0,729,16.309174,7.5625
3985,77,29,12,0,0,4.0384617,3.0833333,1.3571575,0,841,16.309174,9.5069437
3985,80,32,12,0,0,5.0576925,.83333331,1.3851388,0,1024,25.580254,.69444442
3985,82,34,12,0,0,6.9423075,2.8333333,1.6094379,0,1156,48.195633,8.0277777
3985,83,35,12,0,0,7.9615383,3.8333333,1.6084763,0,1225,63.386093,14.694444
3985,85,37,12,0,1,9.8846149,1.0833334,1.6985376,0,1369,97.705612,1.1736112
3985,87,39,12,0,1,11.884615,3.0833333,1.3514118,0,1521,141.24408,9.5069437
3985,88,40,12,0,1,13.173077,4.4166665,1.8374007,0,1600,173.52995,19.506943
3986,68,17,10,0,0,.1923077,.083333336,.24079847,0,289,.036982249,.006944445
3988,68,25,12,1,0,.84615386,.75,1.6119789,0,625,.71597636,.5625
3988,69,26,12,1,0,1.8461539,1.6666666,1.6143038,0,676,3.4082839,2.7777777
3988,70,27,12,1,0,2.9038463,2.75,1.6921666,0,729,8.4323235,7.5625
3988,71,28,12,1,0,3.9807692,3.8333333,1.7715111,0,784,15.846523,14.694444
3988,72,29,12,1,0,4.8846154,4.6666665,1.8895966,0,841,23.859468,21.777777
3988,73,30,12,1,0,5.9230771,5.75,1.7761812,0,900,35.082844,33.0625
3988,75,32,12,1,0,7.75,7.75,1.8903399,0,1024,60.0625,60.0625
3988,77,34,12,1,0,9.666667,9.666667,1.8728387,0,1156,93.44445,93.44445
3988,78,35,12,1,0,10.75,10.75,2.1258345,0,1225,115.5625,115.5625
3988,80,37,12,1,0,12.666667,12.666667,2.1720185,0,1369,160.44446,160.44446
3988,82,39,12,1,0,14.75,14.75,2.3321435,0,1521,217.5625,217.5625
3988,83,40,12,1,0,15.75,15.666667,2.3073766,0,1600,248.0625,245.44446
3988,87,44,12,1,0,19.75,19.75,2.9490921,0,1936,390.0625,390.0625
3988,88,45,12,1,0,21.166666,21.166666,2.324091,0,2025,448.02774,448.02774
3989,68,23,12,1,0,.057692308,0,1.3394108,0,529,.0033284023,0
3989,70,25,12,1,0,.91666669,.91666669,1.5394455,0,625,.84027779,.84027779
3989,71,26,12,0,0,1.9551282,1.4166666,1.6117661,0,676,3.8225262,2.0069444
3989,72,27,12,0,0,2.8782051,1,1.6243155,0,729,8.2840643,1
3989,73,28,12,0,0,3.3397436,1.4166666,1.7169368,0,784,11.153888,2.0069444
3990,73,29,11,1,0,.03846154,0,.98456955,0,841,.0014792901,0
3990,82,38,11,1,0,3.2179489,1.75,1.6524969,0,1444,10.355195,3.0625
3990,83,39,11,1,0,4.1794872,2.6666667,1.6718122,0,1521,17.468113,7.1111116
3990,85,41,11,1,0,6.1794872,4.75,1.8917288,0,1681,38.186062,22.5625
3990,87,43,11,1,0,8.1794872,6.75,1.9634333,0,1849,66.904015,45.5625
3990,88,45,11,1,0,9.2948723,8.166667,1.968204,0,2025,86.394653,66.69445
3991,68,21,12,1,0,1,0,2.1064277,0,441,1,0
3991,69,21,12,1,0,2,.16666667,1.3923732,0,441,4,.02777778
3991,70,23,12,1,0,3.1346154,1.25,1.488152,0,529,9.8258142,1.5625
3991,71,24,12,1,0,4.0961537,2.25,1.4938796,0,576,16.778475,5.0625
3991,72,24,12,1,0,5.0576925,3.1666667,1.3766114,0,576,25.580254,10.027779
3991,73,26,12,1,0,6.1153846,4.25,1.3943266,0,676,37.39793,18.0625
3991,75,28,12,1,0,7.1153846,6.25,1.3351789,0,784,50.628696,39.0625
3991,77,29,12,1,0,8.166667,8.166667,1.3212559,0,841,66.69445,66.69445
3991,78,31,12,1,0,9.2628212,9.25,1.3086346,0,961,85.799858,85.5625
3991,80,33,12,1,0,11.25,11.25,1.2324321,0,1089,126.5625,126.5625
3991,82,35,12,1,0,13.25,13.25,1.1662706,0,1225,175.5625,175.5625
3991,83,36,12,1,0,14.333333,14.333333,1.1323001,0,1296,205.44444,205.44444
3991,85,38,12,1,0,16.333332,16.25,1.062731,0,1444,266.77774,264.0625
3991,87,40,12,1,0,18.333332,18.25,1.7141292,0,1600,336.11105,333.0625
3991,88,41,12,1,0,19.679485,19.583334,1.3136715,0,1681,387.28214,383.50696
3992,71,21,14,1,0,1.6858975,.16666667,1.7625891,0,441,2.8422503,.02777778
3992,72,22,14,1,0,2.5128205,.83333331,1.6327192,0,484,6.3142667,.69444442
3992,73,23,14,1,0,3.5705128,1,1.6907201,0,529,12.748562,1
3992,77,27,14,1,0,5.5705128,4.9166665,1.5035775,0,729,31.030613,24.173609
3992,78,28,14,1,0,6.6089745,6,1.6424075,0,784,43.678543,36
3992,80,30,14,1,0,8.4935894,8,1.7228488,0,900,72.14106,64
3992,82,32,14,1,0,10.378204,10,1.7715563,0,1024,107.70712,100
3992,83,33,14,1,0,11.358974,10.916667,1.7107553,0,1089,129.02628,119.17361
3992,85,35,14,1,0,13.358974,13,1.721229,0,1225,178.46217,169
3992,87,37,14,1,0,15.358974,15,1.669472,0,1369,235.89807,225
3993,72,19,12,1,0,1.5384616,.75,1.3135555,0,361,2.366864,.5625
3993,73,20,12,1,0,2.2692308,0,1.4545732,0,400,5.1494088,0
3993,82,29,12,1,0,5.0384617,0,1.2644726,0,841,25.386097,0
3993,83,30,12,1,0,5.0384617,.5,1.5040774,0,900,25.386097,.25
3993,85,32,12,1,0,6.8076921,.33333334,1.499687,0,1024,46.344669,.11111112
3993,87,34,12,1,0,8.5,2.3333333,1.5526725,0,1156,72.25,5.4444442
3994,72,18,12,1,0,.38461539,,1.0835088,0,324,.147929,
3994,73,19,12,1,0,.5,0,1.43437,0,361,.25,0
3994,78,24,12,1,0,.57692307,0,1.0981125,0,576,.33284023,0
3994,82,28,12,1,0,1.3076923,0,1.2644726,0,784,1.7100592,0
3994,83,29,12,1,0,1.3076923,.5,1.3217559,0,841,1.7100592,.25
3994,85,31,12,1,0,1.8076923,.33333334,1.3558161,0,961,3.2677515,.11111112
3994,87,33,12,1,0,3.6538463,2.3333333,1.2073117,0,1089,13.350593,5.4444442
3994,88,34,12,1,0,4.4230771,.16666667,1.2534525,0,1156,19.563612,.02777778
3995,80,32,13,0,0,5.5,.25,1.4656262,0,1024,30.25,.0625
3995,82,34,13,0,0,7.3846154,2.1666667,1.5789784,0,1156,54.532543,4.6944447
3996,82,31,12,0,1,5.1730771,0,1.5282272,0,961,26.760727,0
3996,83,32,12,0,1,5.1730771,.083333336,1.3585349,0,1024,26.760727,.006944445
3996,85,34,12,1,1,5.2307696,.083333336,1.3036714,0,1156,27.36095,.006944445
3996,88,37,12,1,1,8.5769234,2.4166667,3.6938193,0,1369,73.563614,5.8402781
3997,73,20,12,0,0,1.8846154,.5,1.3638672,0,400,3.5517752,.25
3997,75,22,12,0,0,2.8846154,2.5,1.4797595,0,484,8.3210058,6.25
3997,77,24,12,0,0,3.8461537,.41666666,1.5618459,0,576,14.792898,.1736111
3997,78,25,12,0,0,4.4038463,1.5,1.5637151,0,625,19.393862,2.25
3997,82,29,12,0,1,6.3076921,1.3333334,1.574846,0,841,39.78698,1.7777779
3997,83,30,12,0,1,6.3076921,.75,1.6572669,0,900,39.78698,.5625
3997,85,32,12,0,1,8.3076925,2.75,1.663505,0,1024,69.017754,7.5625
3997,87,34,12,0,1,10.307693,4.8333335,1.7853283,0,1156,106.24853,23.361113
3997,88,35,12,0,1,11.596154,6.1666665,1.8788376,0,1225,134.47079,38.027775
3998,78,27,18,0,0,4.8525639,1.4166666,1.7577956,0,729,23.547377,2.0069444
3998,87,36,18,0,1,13.179487,.083333336,2.4903262,0,1296,173.69888,.006944445
3998,88,37,18,0,1,14.564102,1.5,2.6064394,0,1369,212.11307,2.25
3999,85,31,16,0,0,8.1025639,1.0833334,2.5740066,0,961,65.651543,1.1736112
3999,87,33,16,0,0,10.102564,3,2.736623,0,1089,102.0618,9
3999,88,35,16,0,0,11.544871,4.5,2.9629958,0,1225,133.28406,20.25
4000,75,21,13,1,0,2.75,.66666669,1.6328108,0,441,7.5625,.44444448
4000,77,23,13,1,0,3.75,.5,1.6139251,0,529,14.0625,.25
4000,78,24,13,1,0,3.75,1.5833334,2.0388231,0,576,14.0625,2.5069447
4001,85,40,14,0,0,8.5769234,.33333334,1.8261083,0,1600,73.563614,.11111112
